,id,series_id,tournament_id,event_id,version,minor_version,dataset_id,dataset_version,platform_id,ladder_id,rated,winning_team_id,builtin_map_id,map_size_id,map_name,event_map_id,rms_custom,rms_seed,fixed_positions,played,platform_match_id,duration,completed,postgame,type_id,difficulty_id,population_limit,map_reveal_choice_id,cheats,speed_id,mirror,diplomacy_type,team_size,starting_resources_id,starting_age_id,victory_condition_id,all_technologies,version_id,multiqueue,treaty_length,build,version_id,starting_palisades,starting_town_centers,starting_walls,state_reader_interval,state_reader_version,platform_metadata,water_percent,server
87,1132328,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-356651026,False,2019-11-19 17:07:27.414172,20944619,0 days 00:36:19.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
88,1132332,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1465984372,False,2019-11-19 17:05:28.699522,20944612,0 days 00:13:24.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
89,1132282,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-731809385,False,2019-11-19 17:42:13.373166,20944754,0 days 00:30:43.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
90,1132287,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1113346748,False,2019-11-19 17:36:14.656783,20944735,0 days 00:05:09.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
91,1132288,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,405703337,False,2019-11-19 17:36:14.972700,20944734,0 days 00:21:25.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
92,1132297,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1782280787,False,2019-11-19 17:30:17.632631,20944714,0 days 00:07:23.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
93,1132298,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1907382302,False,2019-11-19 17:29:17.917936,20944712,0 days 00:25:08.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
94,1132299,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1810164965,False,2019-11-19 17:28:18.212172,20944707,0 days 00:27:55.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
95,1132309,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1796980101,False,2019-11-19 17:16:21.397209,20944668,0 days 00:45:09.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
96,1132311,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1853372950,False,2019-11-19 17:15:21.992147,20944662,0 days 00:58:51.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
97,1132319,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,105413102,False,2019-11-19 17:13:24.620479,20944648,0 days 00:03:49.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
98,1132321,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-445610019,False,2019-11-19 17:12:25.055985,20944642,0 days 00:26:36.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
99,1132437,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1521315651,False,2019-11-19 18:57:07.987839,20945081,0 days 00:30:08.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
100,1132444,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1298796641,False,2019-11-19 18:52:10.582293,20945056,0 days 01:11:23.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
101,1132450,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-988235234,False,2019-11-19 18:50:12.531624,20945047,0 days 00:37:15.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
102,1132453,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1351230074,False,2019-11-19 18:48:13.349048,20945042,0 days 00:37:50.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
103,1132457,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1172650997,False,2019-11-19 18:46:14.365405,20945026,0 days 00:33:45.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
104,1132458,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,2004254569,False,2019-11-19 18:46:14.592604,20945025,0 days 00:49:13.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
105,1132460,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1807774045,False,2019-11-19 18:45:15.089352,20945023,0 days 00:47:04.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
106,1132462,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,282546886,False,2019-11-19 18:40:17.767112,20945004,0 days 01:03:01.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
107,1132468,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1121460108,False,2019-11-19 18:37:19.601232,20944986,0 days 00:26:47.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
108,1132495,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1987466895,False,2019-11-19 18:19:26.798620,20944904,0 days 00:58:57.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
109,1132498,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1776820556,False,2019-11-19 18:17:27.568257,20944898,0 days 01:11:26.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
110,1132515,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1454680173,False,2019-11-19 18:06:32.764625,20944855,0 days 00:52:55.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
111,1132461,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-513661359,False,2019-11-19 18:45:15.292329,20945022,0 days 01:09:48.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
112,1132464,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,579973797,False,2019-11-19 18:38:18.543246,20944997,0 days 00:29:19.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
113,1132465,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,420067709,False,2019-11-19 18:37:18.775909,20944990,0 days 00:48:59.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
114,1132471,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-143436832,False,2019-11-19 18:33:20.492795,20944971,0 days 00:30:08.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
115,1132479,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1982316358,False,2019-11-19 18:28:22.560621,20944948,0 days 01:03:37.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
116,1132480,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1345227136,False,2019-11-19 18:28:22.871914,20944947,0 days 00:10:40.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
117,1132481,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,345006347,False,2019-11-19 18:28:23.051039,20944946,0 days 00:43:00.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
118,1132486,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,427826150,False,2019-11-19 18:23:24.267094,20944925,0 days 00:39:54.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
119,1132488,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1352718311,False,2019-11-19 18:22:24.884293,20944923,0 days 00:55:38.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
120,1132493,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1782353489,False,2019-11-19 18:20:26.200519,20944908,0 days 00:38:40.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
121,1132504,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,820210017,False,2019-11-19 18:13:29.292991,20944879,0 days 00:28:11.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
122,1132509,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1439612889,False,2019-11-19 18:10:31.137354,20944869,0 days 00:32:54.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
123,1132523,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-2131498548,False,2019-11-19 18:00:35.344878,20944832,0 days 00:42:32.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
124,1132634,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1756630736,False,2019-11-19 19:55:10.203424,20945331,0 days 01:02:58.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
125,1132635,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,233363343,False,2019-11-19 19:55:10.514379,20945329,0 days 00:58:23.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
126,1132645,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-903183539,False,2019-11-19 19:46:13.503960,20945286,0 days 00:52:32.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
127,1132649,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,2051184700,False,2019-11-19 19:44:14.538714,20945279,0 days 01:16:06.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
128,1132656,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1384971392,False,2019-11-19 19:37:16.296558,20945254,0 days 00:51:57.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
129,1132665,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-930548147,False,2019-11-19 19:33:18.597433,20945234,0 days 01:05:06.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
130,1132632,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-2127852680,False,2019-11-19 19:57:09.429568,20945336,0 days 01:28:39.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
131,1132650,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1982484715,False,2019-11-19 19:42:14.784248,20945271,0 days 00:27:23.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
132,1132653,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-730918480,False,2019-11-19 19:39:15.565212,20945263,0 days 00:19:19.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
133,1132661,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1620449913,False,2019-11-19 19:35:17.495226,20945244,0 days 00:38:10.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
134,1132664,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1703112209,False,2019-11-19 19:34:18.311050,20945236,0 days 01:03:38.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
135,1132669,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1335463082,False,2019-11-19 19:31:19.472659,20945226,0 days 00:50:34.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
136,1132684,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1050703405,False,2019-11-19 19:20:23.102941,20945182,0 days 00:20:07.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
137,1132691,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-159815255,False,2019-11-19 19:15:25.140274,20945164,0 days 00:51:16.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
138,1132701,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,274271327,False,2019-11-19 19:09:27.922814,20945135,0 days 00:57:02.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
139,1132685,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,614551703,False,2019-11-19 19:19:23.400796,20945180,0 days 00:52:37.000000000,True,True,0,1,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
140,1132708,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-967859145,False,2019-11-19 19:04:29.831992,20945112,0 days 00:10:23.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
141,1132709,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1783233056,False,2019-11-19 19:03:30.062133,20945108,0 days 00:29:17.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
142,1132828,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,790979406,False,2019-11-19 20:58:07.937206,20945576,0 days 00:54:36.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
143,1132842,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1942610374,False,2019-11-19 20:46:12.099681,20945528,0 days 00:47:58.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
144,1132843,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1930537622,False,2019-11-19 20:44:12.306843,20945525,0 days 00:21:58.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
145,1132862,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1837026808,False,2019-11-19 20:28:16.981089,20945450,0 days 00:16:20.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
146,1132867,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,573905315,False,2019-11-19 20:23:18.136085,20945432,0 days 00:28:38.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
147,1132875,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1315760001,False,2019-11-19 20:18:19.832641,20945411,0 days 00:49:25.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
148,1132879,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1529804689,False,2019-11-19 20:16:20.831884,20945404,0 days 00:10:24.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
149,1132837,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-482804173,False,2019-11-19 20:49:10.637710,20945540,0 days 00:31:22.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
150,1132847,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-654308221,False,2019-11-19 20:40:13.110346,20945503,0 days 00:44:55.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
151,1132848,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-160367220,False,2019-11-19 20:40:13.364645,20945502,0 days 00:57:14.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
152,1132850,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-317811442,False,2019-11-19 20:38:13.856027,20945496,0 days 00:26:13.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
153,1132851,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,160135674,False,2019-11-19 20:38:14.067605,20945495,0 days 00:59:53.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
154,1132864,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,420067709,False,2019-11-19 20:25:17.474319,20945440,0 days 00:46:22.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
155,1132869,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1609201002,False,2019-11-19 20:22:18.519119,20945426,0 days 00:37:29.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
156,1132887,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1722218571,False,2019-11-19 20:08:22.615395,20945381,0 days 00:36:53.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
157,1132893,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1782280787,False,2019-11-19 20:03:23.877710,20945363,0 days 00:38:59.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
158,1132883,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1241588179,False,2019-11-19 20:10:21.714292,20945387,0 days 00:37:18.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
159,1132899,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1017857926,False,2019-11-19 20:00:25.337908,20945355,0 days 00:16:36.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
160,1133009,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,2053506436,False,2019-11-19 21:58:06.694043,20945842,0 days 00:52:53.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
161,1133012,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-195352041,False,2019-11-19 21:55:07.797121,20945827,0 days 00:13:42.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
162,1133016,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1814469118,False,2019-11-19 21:53:08.913893,20945820,0 days 01:05:54.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
163,1133028,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1914042620,False,2019-11-19 21:46:12.455056,20945794,0 days 00:48:27.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
164,1133030,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-471544087,False,2019-11-19 21:44:13.216325,20945789,0 days 01:00:12.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
165,1133029,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1250070759,False,2019-11-19 21:45:12.951023,20945790,0 days 00:33:23.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
166,1133033,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1892215334,False,2019-11-19 21:42:13.997936,20945775,0 days 00:49:10.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
167,1133040,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1337393855,False,2019-11-19 21:38:15.849185,20945753,0 days 00:43:26.000000000,True,True,0,2,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
168,1133048,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1785273362,False,2019-11-19 21:33:18.280667,20945726,0 days 00:28:38.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
169,1133052,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1020907509,False,2019-11-19 21:31:19.067030,20945721,0 days 00:40:32.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
170,1133060,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,230826512,False,2019-11-19 21:24:21.572598,20945689,0 days 00:38:23.000000000,True,True,0,4,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
171,1133065,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,483201634,False,2019-11-19 21:22:22.931359,20945682,0 days 00:53:22.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
172,1133072,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1793113739,False,2019-11-19 21:18:24.981171,20945668,0 days 00:30:18.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
173,1133088,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-925692885,False,2019-11-19 21:05:29.299139,20945608,0 days 00:25:09.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
174,1133036,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1941341720,False,2019-11-19 21:40:14.872170,20945761,0 days 00:21:57.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
175,1133045,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1555235688,False,2019-11-19 21:35:17.331792,20945738,0 days 00:39:37.000000000,True,True,0,2,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
