,id,series_id,tournament_id,event_id,version,minor_version,dataset_id,dataset_version,platform_id,ladder_id,rated,winning_team_id,builtin_map_id,map_size_id,map_name,event_map_id,rms_custom,rms_seed,fixed_positions,played,platform_match_id,duration,completed,postgame,type_id,difficulty_id,population_limit,map_reveal_choice_id,cheats,speed_id,mirror,diplomacy_type,team_size,starting_resources_id,starting_age_id,victory_condition_id,all_technologies,version_id,multiqueue,treaty_length,build,version_id,starting_palisades,starting_town_centers,starting_walls,state_reader_interval,state_reader_version,platform_metadata,water_percent,server
176,1133056,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1079305371,False,2019-11-19 21:27:20.321650,20945707,0 days 00:44:19.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
177,1133061,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1933850837,False,2019-11-19 21:24:21.843095,20945688,0 days 00:27:41.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
178,1130757,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-277265167,False,2019-11-19 04:58:05.972474,20943135,0 days 00:29:02.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
179,1130761,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1496034845,False,2019-11-19 04:56:06.674622,20943126,0 days 00:41:25.000000000,True,True,0,1,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
180,1130764,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-27558626,False,2019-11-19 04:53:07.389682,20943116,0 days 00:37:17.000000000,True,True,0,0,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
181,1130766,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1056672843,False,2019-11-19 04:48:07.945776,20943103,0 days 00:51:59.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
182,1130773,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1759928461,False,2019-11-19 04:38:10.328979,20943080,0 days 00:41:40.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
183,1130776,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1894147123,False,2019-11-19 04:37:11.217348,20943072,0 days 00:38:20.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
184,1130783,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,680650156,False,2019-11-19 04:27:13.065863,20943038,0 days 00:48:53.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
185,1130795,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1356178326,False,2019-11-19 04:15:16.624425,20942995,0 days 00:48:20.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
186,1130798,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,880854804,False,2019-11-19 04:11:17.359529,20942983,0 days 00:57:50.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
187,1130803,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-681309699,False,2019-11-19 04:08:18.648423,20942963,0 days 01:17:31.000000000,True,True,0,3,225,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
188,1130765,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,931285884,False,2019-11-19 04:51:07.686733,20943112,0 days 00:17:49.000000000,True,True,0,1,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
189,1130767,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-2091765088,False,2019-11-19 04:48:08.210003,20943099,0 days 00:05:35.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
190,1130770,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1129705337,False,2019-11-19 04:42:09.307663,20943088,0 days 00:59:42.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
191,1130772,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,156836103,False,2019-11-19 04:41:09.845773,20943085,0 days 00:26:07.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
192,1130786,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-583938891,False,2019-11-19 04:26:13.839001,20943032,0 days 00:44:11.000000000,True,True,0,0,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
193,1130793,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-112415496,False,2019-11-19 04:19:15.999004,20943004,0 days 00:24:34.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
194,1130801,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,161902695,False,2019-11-19 04:10:18.216745,20942972,0 days 00:32:38.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
195,1130805,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1230354544,False,2019-11-19 04:05:19.207793,20942952,0 days 00:37:11.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
196,1130947,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,82024651,False,2019-11-19 05:56:07.066783,20943312,0 days 01:02:26.000000000,True,True,0,0,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
197,1130948,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-609489498,False,2019-11-19 05:55:07.492521,20943308,0 days 00:31:08.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
198,1130952,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-264233026,False,2019-11-19 05:50:08.661747,20943293,0 days 00:40:46.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
199,1130953,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1374754762,False,2019-11-19 05:49:08.880834,20943290,0 days 01:07:18.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
200,1130958,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1562013227,False,2019-11-19 05:43:10.288031,20943277,0 days 00:26:26.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
201,1130966,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1469714334,False,2019-11-19 05:34:12.461945,20943256,0 days 00:16:29.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
202,1130968,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1090363440,False,2019-11-19 05:33:12.981870,20943249,0 days 00:59:52.000000000,True,True,0,0,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
203,1130974,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1693568900,False,2019-11-19 05:29:14.352348,20943235,0 days 00:28:30.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
204,1130984,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1130364120,False,2019-11-19 05:18:16.640036,20943205,0 days 01:03:56.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
205,1130985,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1837491998,False,2019-11-19 05:18:16.881678,20943203,0 days 00:41:12.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
206,1130998,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1954094254,False,2019-11-19 05:04:19.458954,20943161,0 days 00:22:58.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
207,1131001,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,529766510,False,2019-11-19 05:01:20.117682,20943153,0 days 00:34:12.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
208,1130977,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1389823514,False,2019-11-19 05:23:14.969085,20943219,0 days 00:38:06.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
209,1130978,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1110269251,False,2019-11-19 05:23:15.198293,20943217,0 days 01:04:11.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
210,1130981,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-476337865,False,2019-11-19 05:22:16.050692,20943213,0 days 00:09:04.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
211,1130988,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1152875602,False,2019-11-19 05:13:17.466722,20943194,0 days 00:34:23.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
212,1130990,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-582533298,False,2019-11-19 05:13:17.798457,20943191,0 days 00:34:42.000000000,True,True,0,1,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
213,1130995,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,930312763,False,2019-11-19 05:07:18.821524,20943166,0 days 00:24:50.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
214,1130996,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1029581999,False,2019-11-19 05:06:19.037443,20943164,0 days 00:29:39.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
215,1131115,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,516672612,False,2019-11-19 06:41:08.681300,20943416,0 days 00:50:03.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
216,1131120,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1287382768,False,2019-11-19 06:35:10.088366,20943404,0 days 00:28:23.000000000,True,True,0,0,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
217,1131122,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1142539513,False,2019-11-19 06:32:10.637655,20943398,0 days 00:47:55.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
218,1131125,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-204787379,False,2019-11-19 06:27:11.297837,20943389,0 days 00:36:21.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
219,1131126,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1118476287,False,2019-11-19 06:26:11.674998,20943384,0 days 00:43:52.000000000,True,True,0,0,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
220,1131129,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1178639121,False,2019-11-19 06:22:12.566696,20943375,0 days 00:53:17.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
221,1131145,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1656606180,False,2019-11-19 07:00:00.000000,20943323,0 days 00:24:18.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
222,1131138,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1962361397,False,2019-11-19 06:12:14.779925,20943350,0 days 00:59:01.000000000,True,True,0,0,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
223,1131214,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-7506035,False,2019-11-19 07:59:05.597611,20943539,0 days 00:51:29.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
224,1131216,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,94327161,False,2019-11-19 07:55:06.749100,20943531,0 days 00:46:48.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
225,1131222,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1632532685,False,2019-11-19 07:50:08.093836,20943521,0 days 00:21:35.000000000,True,True,0,1,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
226,1131218,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,552078205,False,2019-11-19 07:55:07.077094,20943529,0 days 00:37:00.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
227,1131226,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1169767825,False,2019-11-19 07:35:09.088610,20943506,0 days 00:24:22.000000000,True,True,0,1,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
228,1131229,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-662044556,False,2019-11-19 07:30:09.896682,20943497,0 days 00:27:20.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
229,1131238,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,156715296,False,2019-11-19 07:11:12.144343,20943468,0 days 00:38:39.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
230,1131239,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-931682515,False,2019-11-19 07:11:12.375438,20943467,0 days 00:45:36.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
231,1131236,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1274651991,False,2019-11-19 07:23:11.642168,20943480,0 days 01:15:15.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
232,1131241,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1503759116,False,2019-11-19 07:07:12.819758,20943455,0 days 00:31:38.000000000,True,True,0,3,225,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
233,1131242,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-1344894334,False,2019-11-19 07:03:13.041524,20943447,0 days 00:17:37.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
234,1131302,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,376312431,False,2019-11-19 08:56:05.397624,20943614,0 days 00:40:19.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
235,1131306,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,82024651,False,2019-11-19 08:46:08.312382,20943601,0 days 00:53:03.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
236,1131308,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-683186105,False,2019-11-19 08:42:09.548171,20943596,0 days 01:04:06.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
237,1131312,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-576916586,False,2019-11-19 08:33:10.596291,20943583,0 days 00:49:08.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
238,1131314,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,350655216,False,2019-11-19 08:29:11.168181,20943580,0 days 00:33:41.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
239,1131315,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-419714770,False,2019-11-19 08:28:11.521448,20943579,0 days 00:36:14.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
240,1131319,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,-39756780,False,2019-11-19 08:22:12.745579,20943569,0 days 01:13:57.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
241,1131326,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,843614276,False,2019-11-19 08:04:14.616006,20943544,0 days 00:21:15.000000000,True,True,0,1,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
242,1131327,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1917054257,False,2019-11-19 08:59:00.000000,20943540,0 days 00:51:26.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
243,1131318,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1079577398,False,2019-11-19 08:25:12.457755,20943572,0 days 00:42:20.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
244,1131380,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,531691988,False,2019-11-19 09:47:06.848772,20943671,0 days 00:32:46.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
245,1131386,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,383798518,False,2019-11-19 09:33:08.644738,20943657,0 days 00:43:40.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
246,1131396,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,47414009,False,2019-11-19 09:09:11.075650,20943628,0 days 00:40:35.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
247,1131378,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1381835529,False,2019-11-19 09:52:05.564121,20943679,0 days 01:06:35.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
248,1131387,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1970315631,False,2019-11-19 09:30:08.933317,20943653,0 days 00:45:09.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
249,1131397,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1637621810,False,2019-11-19 09:05:11.460688,20943626,0 days 01:09:05.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
250,1131398,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,993746140,False,2019-11-19 09:02:11.969281,20943621,0 days 01:02:53.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
251,1131451,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,738423454,False,2019-11-19 10:33:08.158262,20943725,0 days 00:26:45.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
252,1131460,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-2067968476,False,2019-11-19 10:01:10.487670,20943686,0 days 00:51:31.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
253,1131441,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,1358348844,False,2019-11-19 10:58:04.426696,20943755,0 days 00:38:38.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
254,1133067,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-156447402,False,2019-11-19 21:20:23.875788,20945673,0 days 00:40:22.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
255,1133073,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-2026370832,False,2019-11-19 21:18:25.272139,20945663,0 days 00:22:07.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
256,1133081,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,247943802,False,2019-11-19 21:09:27.484151,20945623,0 days 00:45:21.000000000,True,True,0,3,200,0,False,178,True,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
257,1133082,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,453440350,False,2019-11-19 21:08:27.722184,20945619,0 days 00:38:16.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
258,1133086,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1184186352,False,2019-11-19 21:05:28.681207,20945610,0 days 00:41:42.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
259,1133093,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-11093163,False,2019-11-19 21:02:30.697786,20945596,0 days 00:32:25.000000000,True,True,0,2,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
260,1133096,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,25453776,False,2019-11-19 21:01:31.808219,20945590,0 days 00:56:58.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
261,1133127,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,437045527,False,2019-11-19 22:58:05.248943,20946091,0 days 00:34:21.000000000,True,True,0,2,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
262,1133143,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,-1203105850,False,2019-11-19 22:46:11.894418,20946050,0 days 00:28:24.000000000,True,True,0,1,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
263,1133165,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,1321361192,False,2019-11-19 22:33:18.065056,20946001,0 days 00:16:43.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
264,1133180,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,1,9,120,Arabia,,False,668777249,False,2019-11-19 22:24:22.133989,20945963,0 days 00:47:54.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,1,False,20,,,,20,,,,,,,,
265,1133182,,,,userpatch 1.5,11.76,1,5.8.1,voobly,131,True,0,9,120,Arabia,,False,426844833,False,2019-11-19 22:23:22.646722,20945952,0 days 00:31:40.000000000,True,True,0,3,200,0,False,178,False,1v1,1v1,0,0,0,False,20,,,,20,,,,,,,,
